1.760000000000000000e+02,2.190000000000000000e+02,9.000000000000000000e+00,1.100000000000000000e+01,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,9.080000000000000000e+02,1.458000000000000000e+03,4.624000000000000000e+03
2.130000000000000000e+02,2.160000000000000000e+02,5.000000000000000000e+00,8.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,6.000000000000000000e+00,8.660000000000000000e+02,1.471000000000000000e+03,4.669000000000000000e+03
1.720000000000000000e+02,2.070000000000000000e+02,6.000000000000000000e+00,7.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,4.000000000000000000e+00,8.730000000000000000e+02,1.502000000000000000e+03,4.715000000000000000e+03
1.790000000000000000e+02,2.250000000000000000e+02,3.000000000000000000e+00,6.000000000000000000e+00,4.000000000000000000e+00,6.000000000000000000e+00,5.000000000000000000e+00,8.700000000000000000e+02,1.462000000000000000e+03,4.716000000000000000e+03
2.420000000000000000e+02,2.330000000000000000e+02,7.000000000000000000e+00,8.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00,8.430000000000000000e+02,1.501000000000000000e+03,4.884000000000000000e+03
2.660000000000000000e+02,2.650000000000000000e+02,9.000000000000000000e+00,5.000000000000000000e+00,7.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+01,9.290000000000000000e+02,1.435000000000000000e+03,4.881000000000000000e+03
2.530000000000000000e+02,2.340000000000000000e+02,8.000000000000000000e+00,3.000000000000000000e+00,6.000000000000000000e+00,7.000000000000000000e+00,7.000000000000000000e+00,8.500000000000000000e+02,1.399000000000000000e+03,4.833000000000000000e+03
2.490000000000000000e+02,2.170000000000000000e+02,5.000000000000000000e+00,8.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,9.000000000000000000e+00,8.640000000000000000e+02,1.404000000000000000e+03,4.787000000000000000e+03
2.130000000000000000e+02,2.610000000000000000e+02,7.000000000000000000e+00,8.000000000000000000e+00,6.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+01,8.750000000000000000e+02,1.336000000000000000e+03,4.812000000000000000e+03
2.040000000000000000e+02,3.150000000000000000e+02,8.000000000000000000e+00,9.000000000000000000e+00,1.100000000000000000e+01,7.000000000000000000e+00,7.000000000000000000e+00,9.270000000000000000e+02,1.328000000000000000e+03,4.851000000000000000e+03
1.960000000000000000e+02,1.900000000000000000e+02,1.200000000000000000e+01,9.000000000000000000e+00,1.000000000000000000e+01,8.000000000000000000e+00,9.000000000000000000e+00,9.050000000000000000e+02,1.427000000000000000e+03,4.768000000000000000e+03
1.720000000000000000e+02,2.480000000000000000e+02,8.000000000000000000e+00,1.100000000000000000e+01,9.000000000000000000e+00,5.000000000000000000e+00,8.000000000000000000e+00,9.330000000000000000e+02,1.409000000000000000e+03,4.727000000000000000e+03
1.800000000000000000e+02,2.180000000000000000e+02,7.000000000000000000e+00,7.000000000000000000e+00,6.000000000000000000e+00,5.000000000000000000e+00,4.000000000000000000e+00,9.070000000000000000e+02,1.470000000000000000e+03,4.592000000000000000e+03
2.180000000000000000e+02,2.130000000000000000e+02,3.000000000000000000e+00,3.000000000000000000e+00,8.000000000000000000e+00,4.000000000000000000e+00,8.000000000000000000e+00,8.630000000000000000e+02,1.483000000000000000e+03,4.650000000000000000e+03
1.730000000000000000e+02,2.020000000000000000e+02,1.000000000000000000e+00,4.000000000000000000e+00,6.000000000000000000e+00,5.000000000000000000e+00,8.000000000000000000e+00,8.670000000000000000e+02,1.519000000000000000e+03,4.704000000000000000e+03
1.790000000000000000e+02,2.220000000000000000e+02,4.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,7.000000000000000000e+00,9.000000000000000000e+00,8.670000000000000000e+02,1.468000000000000000e+03,4.709000000000000000e+03
2.450000000000000000e+02,2.330000000000000000e+02,6.000000000000000000e+00,7.000000000000000000e+00,3.000000000000000000e+00,7.000000000000000000e+00,4.000000000000000000e+00,8.340000000000000000e+02,1.506000000000000000e+03,4.892000000000000000e+03
2.730000000000000000e+02,2.700000000000000000e+02,4.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00,5.000000000000000000e+00,9.320000000000000000e+02,1.435000000000000000e+03,4.897000000000000000e+03
2.550000000000000000e+02,2.350000000000000000e+02,6.000000000000000000e+00,2.000000000000000000e+00,7.000000000000000000e+00,7.000000000000000000e+00,4.000000000000000000e+00,8.410000000000000000e+02,1.394000000000000000e+03,4.842000000000000000e+03
2.550000000000000000e+02,2.110000000000000000e+02,0.000000000000000000e+00,6.000000000000000000e+00,5.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,8.570000000000000000e+02,1.401000000000000000e+03,4.789000000000000000e+03
2.140000000000000000e+02,2.610000000000000000e+02,4.000000000000000000e+00,6.000000000000000000e+00,7.000000000000000000e+00,5.000000000000000000e+00,4.000000000000000000e+00,8.730000000000000000e+02,1.329000000000000000e+03,4.822000000000000000e+03
2.040000000000000000e+02,3.180000000000000000e+02,6.000000000000000000e+00,1.200000000000000000e+01,9.000000000000000000e+00,7.000000000000000000e+00,3.000000000000000000e+00,9.270000000000000000e+02,1.319000000000000000e+03,4.861000000000000000e+03
1.970000000000000000e+02,1.800000000000000000e+02,7.000000000000000000e+00,7.000000000000000000e+00,9.000000000000000000e+00,7.000000000000000000e+00,2.000000000000000000e+00,9.030000000000000000e+02,1.433000000000000000e+03,4.766000000000000000e+03
1.720000000000000000e+02,2.460000000000000000e+02,6.000000000000000000e+00,1.300000000000000000e+01,7.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,9.360000000000000000e+02,1.412000000000000000e+03,4.717000000000000000e+03
1.810000000000000000e+02,2.110000000000000000e+02,4.000000000000000000e+00,7.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,9.070000000000000000e+02,1.485000000000000000e+03,4.553000000000000000e+03
2.200000000000000000e+02,2.040000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,8.620000000000000000e+02,1.496000000000000000e+03,4.628000000000000000e+03
1.720000000000000000e+02,1.930000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,4.000000000000000000e+00,3.000000000000000000e+00,8.610000000000000000e+02,1.533000000000000000e+03,4.691000000000000000e+03
1.750000000000000000e+02,2.180000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,7.000000000000000000e+00,5.000000000000000000e+00,8.650000000000000000e+02,1.473000000000000000e+03,4.702000000000000000e+03
2.470000000000000000e+02,2.290000000000000000e+02,6.000000000000000000e+00,8.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,8.290000000000000000e+02,1.512000000000000000e+03,4.905000000000000000e+03
2.750000000000000000e+02,2.740000000000000000e+02,8.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00,9.330000000000000000e+02,1.433000000000000000e+03,4.917000000000000000e+03
2.550000000000000000e+02,2.330000000000000000e+02,8.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,7.000000000000000000e+00,6.000000000000000000e+00,8.290000000000000000e+02,1.390000000000000000e+03,4.852000000000000000e+03
2.590000000000000000e+02,2.090000000000000000e+02,3.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00,6.000000000000000000e+00,8.480000000000000000e+02,1.400000000000000000e+03,4.795000000000000000e+03
2.150000000000000000e+02,2.660000000000000000e+02,6.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,7.000000000000000000e+00,8.680000000000000000e+02,1.322000000000000000e+03,4.835000000000000000e+03
2.030000000000000000e+02,3.230000000000000000e+02,8.000000000000000000e+00,9.000000000000000000e+00,2.000000000000000000e+00,6.000000000000000000e+00,3.000000000000000000e+00,9.270000000000000000e+02,1.306000000000000000e+03,4.871000000000000000e+03
1.940000000000000000e+02,1.720000000000000000e+02,1.200000000000000000e+01,7.000000000000000000e+00,3.000000000000000000e+00,7.000000000000000000e+00,3.000000000000000000e+00,9.000000000000000000e+02,1.441000000000000000e+03,4.763000000000000000e+03
1.670000000000000000e+02,2.440000000000000000e+02,7.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00,3.000000000000000000e+00,9.400000000000000000e+02,1.412000000000000000e+03,4.715000000000000000e+03
1.780000000000000000e+02,2.050000000000000000e+02,7.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,9.040000000000000000e+02,1.500000000000000000e+03,4.510000000000000000e+03
2.200000000000000000e+02,1.910000000000000000e+02,4.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,8.620000000000000000e+02,1.508000000000000000e+03,4.605000000000000000e+03
1.680000000000000000e+02,1.850000000000000000e+02,3.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,7.000000000000000000e+00,6.000000000000000000e+00,8.550000000000000000e+02,1.548000000000000000e+03,4.676000000000000000e+03
1.690000000000000000e+02,2.100000000000000000e+02,3.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,6.000000000000000000e+00,6.000000000000000000e+00,8.620000000000000000e+02,1.477000000000000000e+03,4.694000000000000000e+03
2.470000000000000000e+02,2.230000000000000000e+02,9.000000000000000000e+00,5.000000000000000000e+00,4.000000000000000000e+00,6.000000000000000000e+00,4.000000000000000000e+00,8.230000000000000000e+02,1.518000000000000000e+03,4.920000000000000000e+03
2.750000000000000000e+02,2.760000000000000000e+02,4.000000000000000000e+00,3.000000000000000000e+00,6.000000000000000000e+00,7.000000000000000000e+00,7.000000000000000000e+00,9.360000000000000000e+02,1.430000000000000000e+03,4.942000000000000000e+03
2.530000000000000000e+02,2.300000000000000000e+02,8.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00,1.000000000000000000e+01,6.000000000000000000e+00,8.230000000000000000e+02,1.385000000000000000e+03,4.865000000000000000e+03
2.600000000000000000e+02,2.050000000000000000e+02,3.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+01,8.000000000000000000e+00,8.410000000000000000e+02,1.393000000000000000e+03,4.803000000000000000e+03
2.140000000000000000e+02,2.690000000000000000e+02,6.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,7.000000000000000000e+00,6.000000000000000000e+00,8.650000000000000000e+02,1.312000000000000000e+03,4.849000000000000000e+03
1.980000000000000000e+02,3.280000000000000000e+02,7.000000000000000000e+00,6.000000000000000000e+00,6.000000000000000000e+00,9.000000000000000000e+00,4.000000000000000000e+00,9.300000000000000000e+02,1.294000000000000000e+03,4.883000000000000000e+03
1.910000000000000000e+02,1.640000000000000000e+02,1.100000000000000000e+01,2.000000000000000000e+00,5.000000000000000000e+00,1.200000000000000000e+01,2.000000000000000000e+00,9.030000000000000000e+02,1.448000000000000000e+03,4.760000000000000000e+03
1.640000000000000000e+02,2.400000000000000000e+02,4.000000000000000000e+00,5.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+01,4.000000000000000000e+00,9.440000000000000000e+02,1.412000000000000000e+03,4.709000000000000000e+03
1.760000000000000000e+02,1.990000000000000000e+02,7.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+00,9.050000000000000000e+02,1.518000000000000000e+03,4.460000000000000000e+03
2.210000000000000000e+02,1.770000000000000000e+02,1.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+00,4.000000000000000000e+00,8.620000000000000000e+02,1.518000000000000000e+03,4.575000000000000000e+03
1.650000000000000000e+02,1.750000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00,7.000000000000000000e+00,5.000000000000000000e+00,8.500000000000000000e+02,1.563000000000000000e+03,4.661000000000000000e+03
1.650000000000000000e+02,2.020000000000000000e+02,3.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,7.000000000000000000e+00,7.000000000000000000e+00,8.630000000000000000e+02,1.482000000000000000e+03,4.684000000000000000e+03
2.450000000000000000e+02,2.200000000000000000e+02,8.000000000000000000e+00,7.000000000000000000e+00,4.000000000000000000e+00,7.000000000000000000e+00,4.000000000000000000e+00,8.200000000000000000e+02,1.524000000000000000e+03,4.937000000000000000e+03
2.770000000000000000e+02,2.760000000000000000e+02,7.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,6.000000000000000000e+00,1.000000000000000000e+01,9.410000000000000000e+02,1.425000000000000000e+03,4.969000000000000000e+03
2.520000000000000000e+02,2.280000000000000000e+02,7.000000000000000000e+00,4.000000000000000000e+00,7.000000000000000000e+00,8.000000000000000000e+00,8.000000000000000000e+00,8.150000000000000000e+02,1.380000000000000000e+03,4.878000000000000000e+03
2.640000000000000000e+02,2.000000000000000000e+02,2.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00,7.000000000000000000e+00,8.000000000000000000e+00,8.350000000000000000e+02,1.386000000000000000e+03,4.810000000000000000e+03
2.140000000000000000e+02,2.730000000000000000e+02,4.000000000000000000e+00,8.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00,6.000000000000000000e+00,8.630000000000000000e+02,1.304000000000000000e+03,4.859000000000000000e+03
1.980000000000000000e+02,3.350000000000000000e+02,9.000000000000000000e+00,9.000000000000000000e+00,4.000000000000000000e+00,6.000000000000000000e+00,5.000000000000000000e+00,9.310000000000000000e+02,1.280000000000000000e+03,4.894000000000000000e+03
1.890000000000000000e+02,1.580000000000000000e+02,8.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,8.000000000000000000e+00,3.000000000000000000e+00,9.030000000000000000e+02,1.454000000000000000e+03,4.753000000000000000e+03
1.640000000000000000e+02,2.390000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,6.000000000000000000e+00,9.490000000000000000e+02,1.411000000000000000e+03,4.702000000000000000e+03
1.740000000000000000e+02,1.940000000000000000e+02,4.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,7.000000000000000000e+00,3.000000000000000000e+00,9.070000000000000000e+02,1.538000000000000000e+03,4.402000000000000000e+03
2.210000000000000000e+02,1.680000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,7.000000000000000000e+00,4.000000000000000000e+00,8.650000000000000000e+02,1.531000000000000000e+03,4.541000000000000000e+03
1.610000000000000000e+02,1.690000000000000000e+02,4.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00,8.000000000000000000e+00,4.000000000000000000e+00,8.440000000000000000e+02,1.578000000000000000e+03,4.642000000000000000e+03
1.580000000000000000e+02,1.990000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00,5.000000000000000000e+00,8.630000000000000000e+02,1.488000000000000000e+03,4.672000000000000000e+03
2.430000000000000000e+02,2.190000000000000000e+02,8.000000000000000000e+00,6.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,4.000000000000000000e+00,8.180000000000000000e+02,1.532000000000000000e+03,4.945000000000000000e+03
2.760000000000000000e+02,2.800000000000000000e+02,6.000000000000000000e+00,3.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00,9.460000000000000000e+02,1.423000000000000000e+03,4.999000000000000000e+03
2.500000000000000000e+02,2.280000000000000000e+02,7.000000000000000000e+00,4.000000000000000000e+00,6.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,8.080000000000000000e+02,1.376000000000000000e+03,4.891000000000000000e+03
2.640000000000000000e+02,1.970000000000000000e+02,2.000000000000000000e+00,8.000000000000000000e+00,6.000000000000000000e+00,7.000000000000000000e+00,7.000000000000000000e+00,8.300000000000000000e+02,1.381000000000000000e+03,4.816000000000000000e+03
2.130000000000000000e+02,2.800000000000000000e+02,6.000000000000000000e+00,8.000000000000000000e+00,7.000000000000000000e+00,3.000000000000000000e+00,5.000000000000000000e+00,8.620000000000000000e+02,1.299000000000000000e+03,4.871000000000000000e+03
1.930000000000000000e+02,3.450000000000000000e+02,8.000000000000000000e+00,9.000000000000000000e+00,7.000000000000000000e+00,4.000000000000000000e+00,3.000000000000000000e+00,9.340000000000000000e+02,1.270000000000000000e+03,4.907000000000000000e+03
1.830000000000000000e+02,1.590000000000000000e+02,8.000000000000000000e+00,3.000000000000000000e+00,7.000000000000000000e+00,6.000000000000000000e+00,4.000000000000000000e+00,9.060000000000000000e+02,1.466000000000000000e+03,4.743000000000000000e+03
1.600000000000000000e+02,2.430000000000000000e+02,6.000000000000000000e+00,4.000000000000000000e+00,3.000000000000000000e+00,7.000000000000000000e+00,5.000000000000000000e+00,9.540000000000000000e+02,1.412000000000000000e+03,4.698000000000000000e+03
1.690000000000000000e+02,1.940000000000000000e+02,7.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,9.090000000000000000e+02,1.559000000000000000e+03,4.335000000000000000e+03
2.180000000000000000e+02,1.630000000000000000e+02,2.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,8.710000000000000000e+02,1.540000000000000000e+03,4.504000000000000000e+03
1.530000000000000000e+02,1.670000000000000000e+02,4.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00,2.000000000000000000e+00,8.400000000000000000e+02,1.593000000000000000e+03,4.621000000000000000e+03
1.480000000000000000e+02,2.010000000000000000e+02,2.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000000e+00,8.660000000000000000e+02,1.493000000000000000e+03,4.661000000000000000e+03
2.370000000000000000e+02,2.260000000000000000e+02,9.000000000000000000e+00,8.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,8.170000000000000000e+02,1.537000000000000000e+03,4.962000000000000000e+03
2.760000000000000000e+02,2.890000000000000000e+02,8.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,9.550000000000000000e+02,1.420000000000000000e+03,5.036000000000000000e+03
2.440000000000000000e+02,2.330000000000000000e+02,6.000000000000000000e+00,4.000000000000000000e+00,6.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,8.010000000000000000e+02,1.371000000000000000e+03,4.910000000000000000e+03
2.670000000000000000e+02,1.980000000000000000e+02,3.000000000000000000e+00,6.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,3.000000000000000000e+00,8.240000000000000000e+02,1.375000000000000000e+03,4.823000000000000000e+03
2.090000000000000000e+02,2.900000000000000000e+02,7.000000000000000000e+00,5.000000000000000000e+00,7.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,8.620000000000000000e+02,1.292000000000000000e+03,4.883000000000000000e+03
1.900000000000000000e+02,3.590000000000000000e+02,1.000000000000000000e+01,5.000000000000000000e+00,6.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,9.370000000000000000e+02,1.255000000000000000e+03,4.921000000000000000e+03
1.780000000000000000e+02,1.610000000000000000e+02,1.000000000000000000e+01,4.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,9.090000000000000000e+02,1.480000000000000000e+03,4.733000000000000000e+03
1.590000000000000000e+02,2.460000000000000000e+02,7.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00,9.580000000000000000e+02,1.418000000000000000e+03,4.692000000000000000e+03
1.660000000000000000e+02,1.940000000000000000e+02,8.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.080000000000000000e+02,1.580000000000000000e+03,4.258000000000000000e+03
2.200000000000000000e+02,1.550000000000000000e+02,3.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,8.720000000000000000e+02,1.556000000000000000e+03,4.461000000000000000e+03
1.510000000000000000e+02,1.620000000000000000e+02,7.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,8.360000000000000000e+02,1.612000000000000000e+03,4.598000000000000000e+03
1.420000000000000000e+02,2.010000000000000000e+02,3.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,5.000000000000000000e+00,8.640000000000000000e+02,1.502000000000000000e+03,4.648000000000000000e+03
2.340000000000000000e+02,2.310000000000000000e+02,6.000000000000000000e+00,8.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,8.130000000000000000e+02,1.547000000000000000e+03,4.968000000000000000e+03
2.750000000000000000e+02,2.930000000000000000e+02,7.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,6.000000000000000000e+00,9.580000000000000000e+02,1.420000000000000000e+03,5.074000000000000000e+03
2.390000000000000000e+02,2.340000000000000000e+02,6.000000000000000000e+00,5.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+00,7.880000000000000000e+02,1.367000000000000000e+03,4.927000000000000000e+03
2.710000000000000000e+02,1.960000000000000000e+02,0.000000000000000000e+00,6.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,8.140000000000000000e+02,1.370000000000000000e+03,4.831000000000000000e+03
2.060000000000000000e+02,2.930000000000000000e+02,4.000000000000000000e+00,6.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,8.580000000000000000e+02,1.285000000000000000e+03,4.896000000000000000e+03
1.880000000000000000e+02,3.730000000000000000e+02,6.000000000000000000e+00,9.000000000000000000e+00,3.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000000e+00,9.370000000000000000e+02,1.244000000000000000e+03,4.939000000000000000e+03
1.740000000000000000e+02,1.630000000000000000e+02,7.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000000e+00,6.000000000000000000e+00,3.000000000000000000e+00,9.090000000000000000e+02,1.491000000000000000e+03,4.732000000000000000e+03
1.580000000000000000e+02,2.500000000000000000e+02,7.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+00,5.000000000000000000e+00,9.590000000000000000e+02,1.427000000000000000e+03,4.691000000000000000e+03
